observation_date,GDP_log,XTIMVA01USM664S_log,XTEXVA01USM664S_log,GPDI_log,RPI_log,INDPRO_log,BUSLOANS_log,NONREVSL_log,UNRATE_diff,DFF_diff,GS1_diff,AAA_diff,IRLTLT01USM156N_diff,M1V,CUMFNS,CLF16OV,B235RC1Q027SBEA,ROWFDIQ027S,CPILFESL_inflation,PCEPI_inflation
1992-04-01,0.20234193513494195,0.16433500383929192,0.23999621376948244,0.10699199529462751,0.047682608665108865,0.021976777901376143,0.18913264988722794,-0.04767200465888535,0.282117310076343,-0.29363308377289155,-0.19774587415857323,-0.0035561904246503378,0.17746200402953927,0.1793866524778849,0.08659782389476452,0.15455830926802408,-0.17802939488163935,-0.5971283803235109,-0.0710709999987121,-0.23263937926152797
1992-07-01,0.21473850434069283,0.1813209627268184,0.24302192835499176,0.11603521929252036,0.056122661367650886,0.03975262540801105,0.22083882048103398,-0.049376134948158984,0.004836296744165894,-0.5928417615715494,-1.1330838589286196,-0.8131124812126953,-1.6383815046239882,0.14206618865669718,0.12602433281894085,0.1680767223106344,-0.14777509144985695,-0.6767850647191357,-0.22199937581906795,-0.27433335277682125
1992-10-01,0.22926517413425754,0.19107227945228727,0.2677896467356578,0.14303432530538018,0.06889262661926995,0.06272826996476014,0.23761243862203968,-0.05080516974108121,-0.2724447165880112,-0.27061703163453377,0.19906417998629636,0.10438464834708706,0.2639307425368502,0.07073213755543907,0.12537533678726867,0.16101101239098842,-0.13640786761710627,-0.5177620284422506,-0.02278089987695261,-0.17938646733529187
1993-01-01,0.23538116577195672,0.196211551326649,0.25700175993303803,0.16312022137915025,0.06672846382359345,0.08337151498744749,0.2568270533520599,-0.046480190029078716,-0.41108522325410224,0.0055755940257653435,-0.21191766180660332,-0.7861272715197609,-0.9898659658191573,0.03482890653758765,0.21165124674788757,0.16568922215513757,-0.14777509144985695,-0.5405399338873879,-0.06950208322415644,-0.3391049278647853
1993-04-01,0.24527720499255293,0.22189747234611643,0.2721413662635663,0.17125105178183225,0.07862596332925544,0.08789469082922281,0.26364921635934924,-0.04119047422695854,0.004836296744165894,-0.05196453632013056,-0.04185621003023151,-0.8670829005985689,-0.6223738271630863,-0.013357008775844911,0.18021550146369353,0.18507959503964544,-0.08132055211993032,-0.45275393908955885,-0.11511003660962238,-0.22027527033598046
1993-07-01,0.2542846451871936,0.21940191739511014,0.2567661237783509,0.17229351793929465,0.08393646503309211,0.09650012454584739,0.27053778625074376,-0.0327871202807894,-0.411085223254101,0.06311572437166074,0.057346303505986046,-1.4067870944572678,-0.7953113041777081,-0.06862908810595855,0.1285797546936572,0.19611371737991445,-0.07065284975381052,-0.4447829918770079,-0.5004454728927115,-0.5931443187092273
1993-10-01,0.27025380338775584,0.24040391197868302,0.3023941628272305,0.21466616651284678,0.09850710972417988,0.1316438781671553,0.3048363738839835,-0.014119117116655224,-0.27244471658801245,-0.08648861452766769,0.15654881704220297,-0.13848223888932448,-0.01709265761190982,-0.08705311454932964,0.3158556720834933,0.20624446128296847,-0.09373705815262709,-0.21937938527043555,-0.2015714098676176,-0.3717697327238152
1994-01-01,0.28241240990160893,0.24985877172591595,0.29755945522336663,0.24894630751785235,0.10737744303027444,0.1593996221827652,0.3199515300713803,0.007555406726773631,0.004836296744165894,0.2472441414785263,0.5391870835390412,0.859970519749268,0.9989150198489921,-0.0804393614670937,0.3902874044660663,0.23247469947781854,-0.06453203692079094,-0.5979993778666042,-0.4123401238544078,-0.7127168674061787
1994-04-01,0.297820210191071,0.28699761062558016,0.32467557965545135,0.2916152671553782,0.12897202711792805,0.20043130926540428,0.3419467440847137,0.03278761045719227,-0.5497257299201895,0.8341534710066617,1.7296172459736463,2.128275375317209,2.1878601743245163,-0.04500854138368743,0.6202956543164168,0.2356687875236859,-0.03480237458898166,-0.601061066199902,-0.35284621681662454,-0.399278171154003
1994-07-01,0.30754982594160885,0.3178972121425041,0.3507459752027139,0.28289328487547677,0.13589614925300564,0.22916786286571417,0.36661775381165057,0.05426370824483464,-0.27244471658801245,0.6270090017614378,0.6667331723713196,0.5901184228199174,0.5449541426856103,-0.03083621335032526,0.6984591138811163,0.25057453173773353,-0.00192486565733378,-0.3914409908287781,-0.25983504556096265,-0.14747998604194681
1994-10-01,0.3217104287260708,0.3377886609575928,0.38093538858482134,0.31916872919636924,0.16004486095414028,0.2746470512347612,0.387001271257516,0.08584104261741259,-0.5497257299201908,0.7766133406607658,1.4178379177169642,1.0758521972927477,1.1070009429831302,0.021128989438670632,0.9228494918322894,0.27464311438639055,-0.006821515923749355,-0.20528506139128924,-0.43305069214120495,-0.5401421909599393
1995-01-01,0.32925107307419105,0.3537175309438755,0.40532215673436045,0.331803514848709,0.17766702426039238,0.2981617138249709,0.4144200219732302,0.11201872044460126,-0.13380420992192266,0.7190732103148704,0.18489239233826626,-0.7861272715197658,-0.773694119550879,0.054670165784295024,0.9216326242729012,0.28190240539972544,-0.09041433118613074,-0.4913417696350868,-0.11313294231783158,-0.5059972037455528
1995-04-01,0.3358033744350448,0.372620956359949,0.4209533190036959,0.31689026232528994,0.1870802071608496,0.3052322774940027,0.444146803690458,0.13282871123039966,0.2821173100763442,0.2472441414785263,-1.0763967083364967,-1.6766391913866137,-1.8545533508922665,0.08490446558880167,0.7564225719599706,0.2832897365711628,-0.09111385265276162,-0.4395042188885636,-0.15609996472115756,-0.36485261749351133
1995-07-01,0.34708171790592424,0.3719842563513841,0.4382718911928811,0.3164182509034145,0.20173458576786818,0.32705751043303716,0.46402865329203724,0.14989914089623407,0.004836296744165894,-0.2591090055653544,-0.4528380518231299,-0.6242160133621548,-0.6439910117899136,0.1321455590333435,0.6840595144283569,0.2929687912556093,-0.10632844455198164,-0.3108077334302911,-0.3907822615077442,-0.632680772515275
1995-10-01,0.35683869863976164,0.37047575241950564,0.45286094286256745,0.3365183449349408,0.2145500668912586,0.34536041142517193,0.4730595765675844,0.1715504292110744,-0.1338042099219239,-0.09799664059684708,-0.2969483876947895,-1.1909054169137858,-0.9250144119386755,0.20111755546237417,0.6186934453632239,0.29890527812873646,-0.10405499978543152,-0.24651227843103934,-0.33439651908112517,-0.5867083372217236
1996-01-01,0.3671720773542601,0.38391695522962643,0.45998695108198673,0.3490156516471177,0.2363486045527406,0.3608062642642035,0.4753399886834692,0.1904980535481854,-0.13380420992192266,-0.4087133444646828,-0.4528380518231312,0.15835506773295815,0.04775889626857386,0.2748136612358589,0.4441743562209734,0.30864885984441265,-0.08359399688648042,-0.0005742448994186022,-0.37329933178828334,-0.4007878329661553
1996-04-01,0.38459721817038683,0.4019378836480478,0.47191239385057665,0.3868156475606208,0.25891475770494937,0.40910300386429377,0.47384060750812856,0.20631787910358218,0.004836296744165894,-0.15553677094274249,0.7659356859075371,1.5076155523797068,1.7555164817879614,0.35228905448490694,0.5711747671691159,0.3304267328844173,-0.11787054875138991,-0.32608978123183746,-0.5058632738435438,-0.2246256141356459
1996-07-01,0.3948762369597769,0.41586627660368164,0.47472529852368983,0.4189921944626623,0.2710142374733121,0.4384500471329719,0.48769323818969607,0.2237536274073649,-0.27244471658801245,0.0746237504408391,0.1707206046902343,-0.057526609810521434,0.13422763477588479,0.44157472109509055,0.6114733645108538,0.35278534920548876,-0.10318059795214303,-0.35055689403327683,-0.4173653875195794,-0.6071678561149096
1996-10-01,0.40807716249150944,0.4270247724952742,0.4945399983841489,0.42224455326662497,0.28248122821503074,0.469456349624275,0.5030722117410376,0.23219341406676455,0.004836296744165894,-0.040456510250950664,-0.4244944765270685,-0.9750237393703062,-0.9466315965655028,0.5615670984442264,0.5761030807846371,0.3763377156043086,-0.19184494384759776,-0.05275491589019068,-0.42473166490546826,-0.20431579705502795
1997-01-01,0.41851053745551914,0.4400452489164213,0.5123802246284322,0.44566181269385724,0.3054351920898555,0.5120259270282741,0.5253655284823198,0.23894804534834665,-0.13380420992192266,-0.005932432043414042,0.24157954293038916,0.5361480034340463,0.4801025888051266,0.6267598073976938,0.6672667421087993,0.3946633924735274,-0.13483394431718707,0.002276292514341329,-0.5227950576272463,-0.5830040814446047
1997-04-01,0.43410481711913135,0.4542464017109801,0.5458796386195033,0.4818996965418353,0.32157732642298953,0.5441656647707134,0.5594191730480533,0.25461310699821965,-0.27244471658801245,0.2702601936168841,0.28409490587448133,0.3742367452764402,0.30716511179050665,0.7406108425990392,0.6543476648532957,0.41185984629622735,-0.07152725158709901,-0.14225651190926408,-0.4358317960069064,-0.8818847396946098
1997-07-01,0.44823239299923845,0.47148893549796306,0.5588162718961371,0.500019409263312,0.3451866179817656,0.5965760828976376,0.5802465958669717,0.26060640439633503,-0.13380420992192266,0.005575594025765855,-0.43866626417509924,-1.0829645781420485,-0.9898659658191573,0.7878519360435806,0.7528328126597774,0.42718501621326765,-0.09845882805238507,-0.28174808812890517,-0.7477617750437817,-0.8627521098661745
1997-10-01,0.45820242200566624,0.4766537022833944,0.5518634391845546,0.5098244543652365,0.37343769274697214,0.6534720488109509,0.5969737028023504,0.27087414131873633,-0.27244471658801245,-0.028948484181772812,-0.08437157297432367,-0.7861272715197634,-0.7088425656703973,0.8322585638814494,0.8542181614827993,0.43770292230369956,-0.12241743828449013,0.19582250413565222,-0.5373861574349629,-0.7813386654653331
1998-01-01,0.4678172350232095,0.48142160509313403,0.5475120836050326,0.5434156544007628,0.41236963478769695,0.6789825519357877,0.6058289913548942,0.277582728699885,-0.1338042099219239,0.005575594025764833,-0.24026123710266664,-0.5702455939762837,-0.68722538104357,0.8520998231281568,0.730401887315055,0.4451880579263382,-0.1162966254514707,-0.23175810792833748,-0.48256121760542336,-1.265218626088548
1998-04-01,0.4775722628049396,0.48847789679419495,0.5257160778775446,0.5353392728771456,0.439350867276514,0.6941473993283627,0.6120868201207049,0.2968438076770757,-0.2724447165880112,-0.028948484181771792,0.14237702939417288,-0.08451181950345579,0.026141711641744687,0.8936719853593539,0.4598922288630704,0.45093096370577646,-0.10947629115182023,-0.21507718528485345,-0.5476402019093682,-0.9918466498294403
1998-07-01,0.4916793853226199,0.48494304635064894,0.5205370812623468,0.5575231091691267,0.45851666539686364,0.7112496356809965,0.6257503867955029,0.3155681565710462,0.14347680341025446,0.028591646164123602,-0.4528380518231312,-0.4083343358186728,-0.8601628580581899,0.9612267489850478,0.28673197516213567,0.4667078228414243,-0.09705978511912344,-0.13328259782890875,-0.49339220399850886,-0.7904746989008978
1998-10-01,0.5075058794879274,0.5011969467989483,0.547425012193782,0.5835339060035949,0.47489635907802286,0.7423000538729824,0.6338783237518145,0.328329560030874,-0.13380420992192266,-0.776970178678415,-0.9913659824483099,-0.4353195455116095,-1.1411862582069519,0.9810680082317551,0.3249213354009333,0.48658214846015446,-0.10982605188513575,2.2927094983353884,-0.5576583856713199,-0.8627461011214136
1999-01-01,0.5181116318638845,0.5127128065217551,0.5232524156334282,0.6090958785074166,0.49282641757427403,0.7674103001853717,0.6418035129554926,0.3469349277004458,-0.1338042099219239,-0.15553677094274249,0.3832974194107001,0.2393106968117636,0.6746572504465775,1.0127195408395981,0.2911938228798933,0.5017137372835059,-0.1680612139821503,0.0057866765516568,-0.7404102287235096,-0.9675082014459045
1999-04-01,0.5283057854641419,0.5437861910115187,0.5310995557693728,0.6069742914904821,0.49630224055623473,0.7887669639517502,0.6510255881882421,0.36856358882021584,0.004836296744165894,0.017083620094943706,0.312438481170544,1.3726895039150302,1.2150868661172685,1.0453158953163322,0.24947554671886818,0.5091988729061445,-0.18380044698134343,2.9603687059138255,-0.6834156121605811,-0.3802975141447882
1999-07-01,0.542380258287916,0.5755653279879046,0.5572144053390892,0.6271490467256375,0.5112803990348327,0.8091343662034498,0.6594257269286501,0.3866274938798095,-0.13380420992192266,0.39684848037785475,0.39746920705873084,1.0758521972927477,0.7395088043270593,1.127042986975389,0.17425285042269253,0.5209750561055545,-0.10283083721882767,0.5834164108121762,-0.600018766523313,-0.4116459380121736
1999-10-01,0.5607585443444183,0.5988537025997087,0.582936683107883,0.6528140250204867,0.5365699276401701,0.8490987474581955,0.6745414140852715,0.4015293080822115,-0.1338042099219239,0.22422808934016855,0.6383895970752581,0.4282071646623089,0.5665713273124375,1.1657806835999127,0.30956852302665333,0.5369132328192764,-0.048617923554940046,1.0679285895565378,-0.5458416331430853,-0.32276180004174293
2000-01-01,0.5693984315390912,0.6305667734900983,0.602701783027744,0.6517715792216615,0.5723768039416953,0.8715748315092764,0.7014057333276909,0.4162096778129396,-0.13380420992192266,0.43137255858539236,0.8226228364996613,0.5901184228199174,0.7395088043270612,1.2068804348966646,0.2849675172010219,0.6141843527167744,-0.09216313485270772,0.6152474119324954,-0.4057806567121323,0.0004112759448704964
2000-04-01,0.5898387793771029,0.6566996515269004,0.6219885944854614,0.7034729993920098,0.5934083974918714,0.8992985525600742,0.7062726392412413,0.4371317427141191,-0.13380420992192327,0.6730411060381538,0.043174515857954066,0.15835506773295815,-0.6439910117899155,1.330652099721363,0.2828582800980845,0.6203466841992054,-0.00437319079054149,1.6589136194778213,-0.44168348176036704,-0.5271915700456316
2000-07-01,0.5956126933145062,0.6790059620785537,0.6484347886319056,0.6971127733716631,0.6151926114289747,0.8977403318631934,0.7116956788296452,0.4703018032751593,0.1434768034102551,0.28176821968606397,-0.12688693591841707,-0.4353195455116071,-0.6223738271630863,1.3868690009203672,0.07747131719935307,0.6158297920131304,-0.02116170598968087,1.3508972156020955,-0.3903946655936853,-0.2637014786986572
2000-10-01,0.6051626266044777,0.6795997795831212,0.6426567076684063,0.7000373529176356,0.6261069641258683,0.8915016181387659,0.7204905077954008,0.49527283508112513,-0.13380420992192327,-0.06347256238930944,-0.32529196299085095,-0.5702455939762837,-0.687225381043568,1.4700133253827605,-0.2163616361409032,0.632187394429845,-0.04616959842173218,1.8167225379673642,-0.48230712778564266,-0.3890539170567307
2001-01-01,0.6079433079381186,0.6679802946765915,0.6321747601396486,0.6605418493866352,0.6448256249049327,0.8634685051727005,0.726925802254462,0.5146799843411374,0.42075781674243345,-1.0071307000619976,-1.8416732413301717,-0.8670829005985689,-1.1195690735801247,1.4478100114638266,-0.614033954548951,0.660063071921051,-0.008570319590326335,0.8093742885825352,-0.29077856859397994,-0.11119317548138394
2001-04-01,0.6182456006039893,0.6291504258388819,0.601210146947483,0.6612586079038764,0.6438369778624389,0.8347277737687845,0.7441881821534427,0.5315918532730223,0.2821173100763442,-1.4674517428291618,-1.1614274342246818,0.3742367452764378,0.4801025888051266,1.4289135740860095,-0.965931771598014,0.647383510284426,-0.06453203692079094,0.8188496860967928,-0.46610511704593033,-0.5409077060097506
2001-07-01,0.6181676683739707,0.605748221186748,0.5544226878770896,0.649320715317652,0.6399554783038621,0.8034210797947409,0.7571902866815408,0.5513207312452394,0.5593983234085214,-0.9610985957852811,-0.6795866541916271,-0.300393497046933,-0.6223738271630844,1.2583732267512149,-1.2980554908070174,0.6547073283289905,-0.09443657961925798,-0.38038196141798725,-0.36172114908425673,-1.1970843479048658
2001-10-01,0.6231191189145302,0.5852088650798116,0.5323104066863596,0.6077611951475742,0.6373913816873371,0.7784563001159841,0.7650281013346036,0.5821419716278862,0.9753198434067895,-1.5825320035209536,-1.5015503377774257,-0.5162751745904149,-0.4494363501484664,1.2527042955378698,-1.5248998850029574,0.6730330051982093,-0.08149543248658793,0.17444347353245274,-0.3954234156632124,-1.2117152043236599
2002-01-01,0.6327906267215977,0.5953741523848093,0.5234081907536565,0.6354171120291109,0.642658282050838,0.794749922321831,0.7781987037164101,0.5991377699892408,0.2821173100763442,-0.4662534748105787,0.11403345409810955,-0.8131124812126977,0.6746572504465775,1.235697501897835,-1.4460874294065857,0.6771949987125212,-0.14003663522525367,-0.10018469119136288,-0.5677268959804782,-0.9596309758981826
2002-04-01,0.6408770652430865,0.6331180414726068,0.5528183846062141,0.644334845897354,0.6488721909018428,0.8295193558197858,0.7884819488602137,0.6141951481004315,0.14347680341025446,0.017083620094944216,0.029002728209923972,0.2393106968117636,0.04775889626857194,1.2829385953423764,-1.2614886206474032,0.6928428037857098,-0.09824022759406298,-0.5561123142032985,-0.6264522994517956,-0.1098054765684926
2002-07-01,0.6483205669472206,0.6454655978860767,0.5607405814743447,0.6442982860485743,0.6483953251738469,0.8435129297843411,0.8014235617555366,0.6274078287995689,-0.13380420992192266,-0.017440458112593173,-0.750445592431782,-0.9750237393703086,-1.8113189816386102,1.3060867311302016,-1.148847246900042,0.7024250679233118,-0.06540643875407942,-0.37510318842954293,-0.6035857598712807,-0.46309629382530626
2002-10-01,0.6542382252114161,0.6577424524254881,0.5479235445652882,0.6483034146580624,0.6559136575328841,0.8422839535609217,0.806087106010201,0.6338002070710712,0.2821173100763442,-0.3511732141187877,-0.39615090123100677,-0.1924526582751932,-0.5359050886557754,1.2744351985223585,-1.1647882119280255,0.7030380747199935,-0.06746128306230745,0.28706609524091226,-0.7165104082849197,-0.5432593229956414
2003-01-01,0.6627816096015187,0.6712108593002941,0.5570426943991242,0.6558414986621603,0.6515775285755303,0.8564579853303402,0.803956974505997,0.6468229723008683,0.004836296744165894,-0.22458492735781727,-0.32529196299085156,-0.759142061826829,-0.19003013462653168,1.234752680028944,-1.0816558764958266,0.7314299684610366,-0.01744549819820467,0.2573202094510285,-0.9069523430150292,-0.07452367932850935
2003-04-01,0.6731741327342385,0.6709078911868752,0.5627872537383656,0.6609858908644874,0.6690293004326622,0.8394981451091064,0.8081215865918949,0.66484273339886,0.282117310076343,-0.005932432043414042,-0.21191766180660362,-1.8655356592371615,-0.6439910117899136,1.1799530116332757,-1.1572233519338289,0.7526270982199744,-0.032922410647411395,-0.860380789257229,-1.1508069526970173,-1.1181183681768925
2003-07-01,0.6918812213397089,0.6778299074701462,0.5759667953505373,0.6907653511466099,0.6814502187483259,0.854583684690426,0.8072291286617279,0.6783301473929177,0.004836296744165894,-0.27061703163453377,0.09986166645007914,1.0488669875998133,1.3231727892514085,1.1842047100432846,-1.0556149107249204,0.7464970302531583,-0.026189516531089883,-0.7530897282670983,-0.8026991459090368,-0.24087153146420784
2003-10-01,0.7067284638333952,0.7021428578060144,0.611111781746229,0.7254228910213476,0.6978244700792294,0.8764139008136457,0.8066805005207416,0.6911812758159257,-0.411085223254101,-0.028948484181772302,0.11403345409811018,-0.11149702919639014,0.13422763477588284,1.234752680028944,-0.880730761314853,0.7570794633748199,-0.028681561755962072,0.17774270665023043,-1.0187335513315912,-0.5033098095293
2004-01-01,0.7174854761958178,0.7337955181918988,0.6324668327747518,0.7342481435245083,0.7018858278234719,0.892456886987969,0.8028191168114083,0.7039969076314204,-0.13380420992192266,-0.005932432043414042,-0.11271514827038637,-0.5432603842833493,-0.5791394579094318,1.2319182144222711,-0.7639520378655702,0.7576279431402718,0.016262692475067217,-0.02533169021522245,-0.6742671664952904,-0.06438031504126303
2004-04-01,0.7307659780303086,0.7676030736999916,0.652147992279473,0.7751313131352103,0.7193582732964634,0.9053356946726839,0.7949312699108421,0.7154520094874125,-0.1338042099219239,0.0055755940257650885,0.7942792612035992,1.2647486651432904,1.258321235370925,1.2427836659145157,-0.6229576499844635,0.7670811532154146,0.0411394246321254,0.14855109202413336,-0.4396000940935144,-0.2187709208506063
2004-07-01,0.7440544565709728,0.7806489163063343,0.6630850528871176,0.7953408281362765,0.735247857022735,0.9180449086007023,0.786435131716158,0.724698266656516,-0.2724447165880112,0.4774046628621089,0.4258127823547926,-0.7861272715197634,-0.6439910117899136,1.2583732267512149,-0.46997711664338343,0.7810189919610175,0.06343667138098229,0.18420920356107473,-0.7606059764606762,-0.504259594107998
2004-10-01,0.7591180154234003,0.8109950371070931,0.6815406274801264,0.8207067480381849,0.7565886599834645,0.9500780082818656,0.7848040009541357,0.7416628306899932,0.004836296744165894,0.5924849235539003,0.5533588711870719,-0.4083343358186728,-0.2764988731338426,1.277269664129031,-0.28929256520023294,0.7954730469564577,0.09303517343779828,0.6842409748914627,-0.4758002469348223,0.06769869403160209
2005-01-01,0.7751170688882318,0.8214367618434089,0.6998047191241531,0.8534474556999845,0.7478780850396399,0.9814647125670628,0.7748505097688413,0.7525829011239237,-0.1338042099219239,0.5924849235539005,0.836794624147692,-0.4623047552045439,0.28554792716367744,1.363720865132542,-0.10516022233881682,0.8037325069538521,0.130503291994211,0.30184665960855633,-0.4557338375525161,-0.3625811696425114
2005-04-01,0.7853117858856044,0.8399262957047374,0.7273583689500289,0.8502323357483669,0.7649135746965364,0.9941769242564302,0.7661937822437312,0.7649024002994651,-0.27244471658801245,0.5349447932080043,0.39746920705873023,-0.4623047552045439,-0.29811605776066985,1.422299821003774,-0.08891504042098472,0.83215666421051,0.14405652041018283,-0.9645573741841778,-0.694540946940032,-0.28263337991744636
2005-07-01,0.7995386275374894,0.8545234649190001,0.7261889655101448,0.8683666688880799,0.7734004367024602,0.984528357513591,0.7613375191783626,0.7771299071404013,-0.13380420992192266,0.5924849235539003,0.6383895970752581,-0.16546744858226123,0.1126104501490556,1.4752098456616607,-0.21007448708406612,0.8508695032671066,0.15231961773475924,0.2752680376117392,-0.9034160033377682,0.4194735145064183
2005-10-01,0.8111022902999709,0.8876705637688429,0.7521138544543426,0.9050581744917627,0.7906864006029821,1.0051318450595077,0.7595320019568048,0.7830333195736009,0.004836296744165894,0.5924849235539003,0.709248535315413,0.7790148906704626,0.609805696566094,1.5361508562051192,-0.07031724788833527,0.8608711931077013,0.14589276426008863,0.45332105051196603,-0.3922990214862174,-0.025195680785715418
2006-01-01,0.8283175989960008,0.8978971036988589,0.7853745616632304,0.9250829295712752,0.8286009841188385,1.0265610341111422,0.7558274737604009,0.8015629852819076,-0.411085223254101,0.5349447932080048,0.4824999329469164,0.023429019268284015,0.17746200402953927,1.6145710713230583,-0.006877885792234034,0.8777772752898679,0.16910813293389862,0.44062560147475743,-0.44954386263358265,-0.46016421044551636
2006-04-01,0.8378244496123118,0.9100172941153254,0.8096410271511847,0.9249331672944529,0.8374090892384506,1.03993017430164,0.7494377089926869,0.8079433298505179,-0.1338042099219239,0.5234367671388255,0.5533588711870713,1.345704294222096,1.085383758356303,1.6641742194398272,-0.060805399799119184,0.8953608912999458,0.22284012558947744,1.0032900143130372,-0.15149971951203933,0.10323354265579372
2006-07-01,0.8449496473736042,0.9258769408492086,0.8212689169581373,0.924984727844197,0.8393061547657288,1.0488983864239447,0.7483250980956928,0.8124768964874907,0.004836296744165894,0.38534045430867586,0.09986166645007946,-0.5702455939762837,-0.36296761164115354,1.7440116673611017,-0.10649877665414499,0.9109764328575195,0.25143306553801165,0.7398528483247235,-0.3631067504318849,-0.1453921999832165
2006-10-01,0.8551792053789754,0.9159050220780581,0.8454421131497002,0.9144798034813665,0.8644265194656905,1.0544319784318048,0.7446449634255641,0.8194478227888274,-0.2724447165880112,-0.017440458112592917,-0.1410587235664478,-0.7861272715197634,-0.5791394579094318,1.804480266970115,-0.14501263490877872,0.9370453534742954,0.16578540596740227,1.3310226353006025,-0.6203885024799003,-1.535311384580081
2007-01-01,0.8656845442244632,0.9245155476531653,0.8577475188346189,0.911019310633572,0.8847219710062072,1.077380454692119,0.7519913879835073,0.8263873256269337,0.14347680341025446,0.005575594025764833,0.029002728209923345,-0.08451181950345339,0.1126104501490556,1.8729798524647001,-0.07893672643400211,0.9585328548737667,0.278495802278291,0.6033701727084958,-0.5112335446003173,0.15966929346435216
2007-04-01,0.8766658727069555,0.9381631912987257,0.8814971117293494,0.9218475315907366,0.8948668356284125,1.1034684799314656,0.7686907064332489,0.8376539569454974,0.004836296744165894,-0.005932432043414042,-0.11271514827038637,0.5901184228199174,0.3720166656709884,1.9060486178758793,0.010665288188945278,0.9474342055022681,0.26970806385374146,1.0177274584364324,-0.6668876026082795,0.05853347664742889
2007-07-01,0.8860953515580239,0.9481491158305188,0.9033953094034013,0.9177563231361818,0.8966498389969685,1.1055381538450764,0.786921075114747,0.850578660267446,0.2821173100763442,-0.21307690128863788,-0.5803841406554102,0.45519237435524323,-0.2548816885070134,1.9655723956160023,-0.09341745039072047,0.9589522805767594,0.3026292928770538,1.5684354504558857,-0.6203945453142962,-0.38784745149567434
2007-10-01,0.8947853174553495,0.9674888337080458,0.9277455969578318,0.904208073946619,0.8977463632864311,1.1129960398034657,0.8050529313982242,0.8606821719371658,0.14347680341025446,-0.6618899179866242,-1.2748017354089294,-0.597230803669218,-1.0114831504459865,2.0165927765361067,-0.11140680914367583,0.9774392750240523,0.32663162320082334,-0.19237846143454287,-0.3289439656948909,0.32046778031293544
2008-01-01,0.8942971832779519,0.9925808696870735,0.9632688187711305,0.8790162468654533,0.9063706998556317,1.1073453426123427,0.8333568594615632,0.8690378178645115,0.2821173100763442,-1.5249918731750576,-2.1534525695868534,-0.19245265827519561,-1.2925065505947446,1.9863584767316,-0.20997308145411664,0.9848598836154613,0.3250139798092397,1.635871775383262,-0.39336242614915606,0.0033143552240173526
2008-04-01,0.9033697033929939,1.018440982858019,1.0032735579596757,0.8714880146847656,0.9381769052987908,1.0728255868755832,0.8535181508179175,0.8790091721732061,0.42075781674243284,-1.2718152996531173,-0.04185621003023151,0.3742367452764378,0.5017197734319547,1.9891929423382726,-0.526176116761127,0.9930225530660112,0.3370807251086211,1.0594297650451425,-0.7459152088028269,0.2543085863716585
2008-07-01,0.905255447059556,1.0215832375773,1.0127973951616975,0.8575093651361398,0.8980579619710185,0.9966575100741071,0.8708070756905879,0.8818716903558916,0.9753198434067895,-0.16704479701192188,0.0715180911540174,0.1313698580400262,-0.06032702686556624,1.8819556602191632,-1.0572576819300943,1.0069603918116141,0.3153081194597372,0.9586579886957405,-0.42180163193235376,0.39976026172798906
2008-10-01,0.8886430904018886,0.9127522235153763,0.9020432450369124,0.7916176600902769,0.911595486868902,0.8975424247052084,0.8793687624448853,0.8799575690124953,1.252600856738968,-1.651580159936028,-1.6007528513136435,0.45519237435524323,-1.3141237352215727,1.4709581472516517,-1.9127358573059503,1.0122193448568302,0.27875812282827755,1.7380688204395438,-1.039395026837124,-3.7848461343320494
2009-01-01,0.8783507581084251,0.7825810268550415,0.8004057844861252,0.6787094012326647,0.8765992466736339,0.7658907862858013,0.8919471600720402,0.8787480416894787,1.9458033900694132,-0.385697292326325,-0.5945559283034411,-1.4877427235360732,-1.0979518889532955,1.285300650014603,-2.837332110055056,0.9983782966580715,0.1002489885624286,-0.7617733098330892,-0.7690168121889018,-2.3384993423325047
2009-04-01,0.8754450635144435,0.7641393191685864,0.7986947580723851,0.6138330180899928,0.876140586236428,0.7022153417035969,0.9033732551191431,0.8769322658132882,1.3912413634050564,-0.005932432043414042,-0.0701997853262931,0.6440888422057884,1.2367040507440967,1.1303498635165068,-3.146436751265635,1.010089952826252,0.012065563675282371,0.09610648238393907,-0.6295358330885263,-0.6525187253542206
2009-07-01,0.8794002078382371,0.8170121518776329,0.8440531425890155,0.6038530767951185,0.8561236585464,0.740053933224497,0.9158841724826283,0.8740092065711104,0.4207578167424316,-0.0404565102509514,-0.09854336062235525,-0.6512012230550891,0.4584854041782993,1.0661019764319306,-2.817821666852864,0.9957326883776562,-0.03209172890578723,0.7414892679511413,-0.9568068659972533,-0.19163743249105228
2009-10-01,0.8911226362105921,0.8683174761063739,0.8947773923197151,0.67201013895587,0.8579705373681571,0.7751680044754544,0.9354017687747599,0.8738969370958137,0.42075781674243407,-0.0404565102509514,-0.14105872356644836,-0.1924526582751932,-0.12517858074604896,1.0694088529730486,-2.537861003689632,0.9756970451808519,0.09832530452919386,1.0743950864673821,-0.6267042558491484,-0.06331274576196837
